,in_reply_to_user_id_str,full_text,id,in_reply_to_screen_name,in_reply_to_user_id,source_url,in_reply_to_status_id_str,favorite_count,lang,source,retweet_count,id_str,in_reply_to_status_id,user,created_time
530,,I just realized Myq Kaplan's CD is called 'Vegan Mind Meld'  http://bit.ly/27nOao,32566525697200129,,,http://twitterfeed.com,,0,en,twitterfeed,0,32566525697200129,,PeaceNLoveNme,2011-02-01 22:30:39
531,18676526,@ohsheglows that was so hard to watch! No wonder you're a vegan! So sad! #oprah,32566090622046208,ohsheglows,18676526.0,http://blackberry.com/twitter,32549374420590592,0,en,Twitter for BlackBerry®,0,32566090622046208,3.254937442059059e+16,laur_thor,2011-02-01 22:28:55
532,,RT @Earth_Balance: Watch the #veganOprah episode today - @Earth_Balance is featured! #vegan #health #plantbaseddiet,32566976584880129,,,http://www.snaptu.com,,0,en,Snaptu,0,32566976584880129,,ad_manda,2011-02-01 22:32:26
533,22337410,@KatyBerryman i dont know if I could be friends with a vegan. #iowagirl #beefythighs,32566836159582208,KatyJunk_,22337410.0,https://about.twitter.com/products/tweetdeck,32565571769864193,0,en,TweetDeck,0,32566836159582208,3.256557176986419e+16,aliciadrown,2011-02-01 22:31:53
534,202897788,@CoilyHeadChick I eat very little to no beef. I just switched over to Turkey meat and Smoothies. Not ready for Vegan.,32566755884793856,CoilyHeadChick,202897788.0,http://twitter.com/download/android,32563869226373120,0,en,Twitter for Android,0,32566755884793856,3.256386922637312e+16,TaJor9,2011-02-01 22:31:34
535,,Smh how is being a vegan even possible.,32566602293579777,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,2,32566602293579777,,ShootingStarB,2011-02-01 22:30:57
536,,"Zuviel Massentierhaltung für geltende Gesetze, Gülle nicht mehr legal ""entsorgbar"": http://bit.ly/dS7BYm - Wie wär's mit vegan leben?",32566983421595648,,,http://twitter.com,,0,de,Twitter Web Client,0,32566983421595648,,biotrend,2011-02-01 22:32:28
537,171692075,@InconceivableA are you vegan?,32566336655728640,InconceivableA,171692075.0,http://www.ubertwitter.com/bb/download.php,32565313211990018,0,en,ÜberSocialOrig,0,32566336655728640,3.2565313211990016e+16,OneDayMommy2Be,2011-02-01 22:29:54
538,,Fabulous! RT @lunchboxbunch Updated! w/ my vegan #Oprah show review: http://bit.ly/hHCp66,32567099889029120,,,http://twitter.com,,0,en,Twitter Web Client,0,32567099889029120,,themanhattanmom,2011-02-01 22:32:56
539,,RT @peta I'm currently watching Oprah. Wow. So proud to be a vegan and a supporter of PETA..makes me want a Ribeye! Thank you cows!,32565945750781952,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32565945750781952,,d23gs,2011-02-01 22:28:21
540,,RT @xritaballoux: All this vegan shit on Oprah is gonna her her sued by the beef peeps again. It all just makes me want a ribeye....,32566519955197952,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,2,32566519955197952,,jenniferleetx,2011-02-01 22:30:38
541,,@VeganMachine @picklesramone Totally I love that kid! I didn't like hearing from Michael Pollan--he isn't #vegan & doesn't speak 4 us.,32566722095480832,,,http://twitter.com,,0,en,Twitter Web Client,0,32566722095480832,,3AMArtPR,2011-02-01 22:31:26
542,,Tickets on sale for Portland's May 2 Taste of the Nation. Great cause (though vegan options are woefully small). http://tinyurl.com/4wbx82f,32566463495671809,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32566463495671809,,GrantButler,2011-02-01 22:30:24
543,169561486,@Jay_Vegan CHECK OUT A SNEAK PREVIEW FROM MY UPCOMING MIXTAPE #BACTADACLASSIC http://www.youtube.com/watch?v=Mq1N3slu9oY ALSO ADD ME ON FB,32566414862712832,Colon_bowel,169561486.0,http://twitter.com,32565897675677696,0,en,Twitter Web Client,0,32566414862712832,3.2565897675677696e+16,KeezMoni,2011-02-01 22:30:13
544,,"Instantly Googling vegan recipes. What can I say, I like to be prepared #fitblog",32566847098322944,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32566847098322944,,ItsSamG,2011-02-01 22:31:56
545,,RT @Rick_Diamond: Tomorrow's Jazzy Vegetarian show will feature Lance Horne. Douglas Stevenson of The Farm will talk about a vegan retre ...,32566212785348609,,,http://twitter.com,,0,en,Twitter Web Client,1,32566212785348609,,Jazzyvegetarian,2011-02-01 22:29:24
546,232052653,@BeccaGenovese Haha...you are very sweet....there is a vegan restaurant here that has them;),32566848373391361,Raynedrops999,232052653.0,http://twitter.com/download/android,32556553890439168,0,en,Twitter for Android,0,32566848373391361,3.255655389043917e+16,Madonna_Mark,2011-02-01 22:31:56
547,,I was excited to watch Oprah and vegan show and it has been interrupted twice,32567501988564992,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32567501988564992,,Rambleredhead,2011-02-01 22:34:32
548,76365622,@Estleaute que bien! Bienvenido al club de los vegetarianos. Aunque solo seas mitad vegan.,32567349139734531,estleaute,76365622.0,http://twitter.com/download/iphone,32565703307431936,0,es,Twitter for iPhone,0,32567349139734531,3.2565703307431936e+16,Countessassin,2011-02-01 22:33:55
549,,My favorite vegan/vegetarian restaurant in Denver..Try it RT @denverestaurant Watercourse Foods Menu in Denver Colorado http://dld.bz/ss8P,32565915518246912,,,http://www.nibirutech.com,,0,en,TwitBird,0,32565915518246912,,RunToExcellence,2011-02-01 22:28:13
550,18688794,"@thejqs almost exactly minus some of the fat from the butter & cream. EVOO Whipped potatoes are good, do them when I cook vegan",32567087712960514,thejqs,18688794.0,https://about.twitter.com/products/tweetdeck,32566543569133568,0,en,TweetDeck,0,32567087712960514,3.256654356913357e+16,mindymin,2011-02-01 22:32:53
551,,"RT @VeganTweeter: So @Cargill keeps cows quiet/calm before a 4"" bolt is shot through their skulls. Should rapists take victims to dinner ...",32566358751322113,,,http://twitter.com,,0,en,Twitter Web Client,3,32566358751322113,,Death2BringLife,2011-02-01 22:29:59
552,,"Isn't ""junk-food vegan"" an oxymoron?",32567393448370176,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32567393448370176,,tronise,2011-02-01 22:34:06
553,,"I just realized Myq Kaplan's CD is called 'Vegan Mind Meld': ... by Dusted and has a name like ""Vegan Mind Meld""... http://bit.ly/histfI",32566435758735360,,,http://twitterfeed.com,,0,en,twitterfeed,0,32566435758735360,,VeganDreamJerky,2011-02-01 22:30:17
554,,I'm hiring a professional vegan chef. #oprah I can dream.,32565911873388545,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32565911873388545,,empathgirl,2011-02-01 22:28:13
555,,Today will be my first time watching @theoprahshow - intrigued to see what her #vegan publicity does.,32566971778207744,,,http://twitter.com,,0,en,Twitter Web Client,0,32566971778207744,,alettaRD,2011-02-01 22:32:25
556,,Vegan: It's more than just the food you eat. #VegansNotWatchingOprah,32566927977091072,,,http://twitter.com/download/android,,0,en,Twitter for Android,1,32566927977091072,,nashveggie,2011-02-01 22:32:15
557,,RT @ShootingStarB: Smh how is being a vegan even possible.,32566655368306688,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,2,32566655368306688,,StyleDegree,2011-02-01 22:31:10
558,88050619,@supercarrot and I didn't think that gardein (wrong spelling!) fake chicken is vegan... Hmmm....,32566016265428992,supercarrot,88050619.0,http://twitter.com/download/iphone,32556592599662592,0,en,Twitter for iPhone,0,32566016265428992,3.255659259966259e+16,oniononiononion,2011-02-01 22:28:37
559,,Oprah Vegan Challenge: Kathy Freston's New Book Inspires Oprah And ...: From One Green Planet: The Oprah Winfrey... http://bit.ly/icqjy5,32567282274148353,,,http://twitterfeed.com,,0,en,twitterfeed,0,32567282274148353,,oprah_matt,2011-02-01 22:33:39
560,,Duminica in familie(raw vegan) http://bit.ly/h2uu4I #vegan,32566661831729153,,,http://lowfatveganrecipes.com,,0,ro,Low-Fat Vegan Recipes,0,32566661831729153,,vegancook101,2011-02-01 22:31:11
561,,Can u be #vegan while doing #eatclean  because I think ill ever be able to eat meat again!!!!,32566816521850880,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32566816521850880,,kahutch28,2011-02-01 22:31:48
562,,"Boulder Soup Works Garden Minestrone – organic, vegan, gluten-free!http://bit.ly/fyTt6X #Boulder",32567117748371457,,,https://about.twitter.com/products/tweetdeck,,1,en,TweetDeck,0,32567117748371457,,MileHiOrganics,2011-02-01 22:33:00
563,,"Can someone please explain to me what exactly is a ""food hangover""? #agchat #foodchat #vegan #oprah",32567334216404992,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567334216404992,,beefrunner,2011-02-01 22:33:52
564,,Watch the #veganOprah episode today - @Earth_Balance is featured! #vegan #health #plantbaseddiet,32566348408168448,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32566348408168448,,Earth_Balance,2011-02-01 22:29:57
565,,Oprah is havin a Vegan challenge this week? #vegetarian isnt tough. #Vegan is impossible,32566841742204928,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32566841742204928,,RoughBananas,2011-02-01 22:31:54
566,,"Hey @josevedo, did you go vegan like Oprah? Meatless Monday?",32566284927373312,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32566284927373312,,rskybetter,2011-02-01 22:29:42
567,,Does anyone know if @Oprah's show is online anywhere? I really want to see the #vegan episode from today.,32567408744996864,,,http://twitter.com,,0,en,Twitter Web Client,0,32567408744996864,,KaraHadley,2011-02-01 22:34:09
568,,#vegan day #2 -- going well so far :),32567000412717056,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567000412717056,,byDevan,2011-02-01 22:32:32
569,,RT @Earth_Balance: Watch the #veganOprah episode today - @Earth_Balance is featured! #vegan #health #plantbaseddiet,32566533653798912,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32566533653798912,,AdrianePilcher,2011-02-01 22:30:41
570,,RT @ad_manda: RT @Earth_Balance: Watch the #veganOprah episode today - @Earth_Balance is featured! #vegan #health #plantbaseddiet,32567424125501441,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567424125501441,,Earth_Balance,2011-02-01 22:34:13
571,,"Oprah's Vegan plan is quite intriguing. I don't eat pork nor beef. But I need my chicken, eggs, and milk! :((( ...I may try it though.",32566736427417600,,,http://www.echofon.com/,,0,en,Echofon,0,32566736427417600,,RoSoPretty,2011-02-01 22:31:29
572,,Oprah makes me want to become a vegan since I just learned how they kill cows.... Poor cows :(,32566148125949952,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32566148125949952,,kathryn_jo16,2011-02-01 22:29:09
573,,Anyone who questions me being vegan should turn on oprah right now. Do it #veganist,32566234323095552,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32566234323095552,,just_corri,2011-02-01 22:29:29
574,,I LOVE Manic Panic! And rite now U can get a FREE vegan mascara w/every purchase! Remember 2 use code #mascara #ad http://spn.tw/tT53q,32566528880680960,,,http://www.sponsoredtweets.com,,0,en,Sponsored Tweets,0,32566528880680960,,HipCindy,2011-02-01 22:30:40
575,,"Don't forget you get a free vegan mascara with every purchase from Manic Panic, #mascara !!

#ad http://spn.tw/tSoyq",32566512740990976,,,http://www.sponsoredtweets.com,,0,en,Sponsored Tweets,0,32566512740990976,,Tash_OhMyGosh,2011-02-01 22:30:36
576,,This week @fnbla Friday Night Bites.Try Italian Ice @tangomangoice Cuban Cuisine @nojodaskitchen Vegan Food @gourmetgenie2go starts 530-9p,32567262808379394,,,http://twitter.com,,0,en,Twitter Web Client,0,32567262808379394,,WRcafeCanoga,2011-02-01 22:33:35
577,,"Really, sis? You watched Oprah's episode on being vegan, so you're going to eat eggs, meat, and milk... to spite her? What does she care?",32566526309568512,,,http://twitter.com,,0,en,Twitter Web Client,1,32566526309568512,,omgitsafox,2011-02-01 22:30:39
578,,Carob Banana Chia Vegan Overnight Oats — Oh She Glows http://ow.ly/1b8kds,32567292113985536,,,http://www.hootsuite.com,,1,en,Hootsuite,0,32567292113985536,,vegancook101,2011-02-01 22:33:42
579,33739778,"RT @KikiOn1Click #kcrules never go to wild woody's and grocery shop..death on arrival lol&lt; ""but they got good meat"" lol said the vegan smh..",32566783533649920,KikiOn1Click,33739778.0,http://www.htc.com,32565042503229440,0,en,HTC Peep,0,32566783533649920,3.256504250322944e+16,9Chalant,2011-02-01 22:31:40
580,,I just realized Myq Kaplan&#39;s CD is called &#39;Vegan Mind Meld&#39; http://ow.ly/1b8kdq,32567291287699457,,,http://www.hootsuite.com,,0,en,Hootsuite,0,32567291287699457,,vegancook101,2011-02-01 22:33:41
581,,Loved the vegan Oprah show.  I eat meat & am proud to be a mindful consumer.  I wish more were willing to open their eyes to mindful eating,32566450271035392,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32566450271035392,,JenFarleyDC,2011-02-01 22:30:21
582,,"My dad is a dairymen, so giving up #dairy affects his livelihoods, so that was hard. Quote from #Oprah employee #vegan",32566545175543808,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32566545175543808,,crystalcattle,2011-02-01 22:30:44
583,,"I just realized Myq Kaplan's CD is called 'Vegan Mind Meld': ... by Dusted and has a name like ""Vegan Mind Meld""... http://bit.ly/eb1Ilz",32566558240800768,,,http://twitterfeed.com,,0,en,twitterfeed,0,32566558240800768,,vegangirl366,2011-02-01 22:30:47
584,,RT @gardein: Gardein was featured on “The Oprah Winfrey Show” today as a healthy meat-free food and part of her show’s vegan... http://f ...,32567037494566912,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,4,32567037494566912,,msamme,2011-02-01 22:32:41
585,,Just spoke to @DJBearKub  brother.he told his brother to watch out because I'm going to convert him to a vegetarianism. #vegan,32566521028935680,,,http://twitter.com,,0,en,Twitter Web Client,0,32566521028935680,,Sgrcn,2011-02-01 22:30:38
586,,I just realized Myq Kaplan's CD is called 'Vegan Mind Meld',32566525521043456,,,http://twitterfeed.com,,0,en,twitterfeed,0,32566525521043456,,PeaceNLoveNme,2011-02-01 22:30:39
587,,Does the #oprah #vegan program go downhill? At this point I don't understand the backlash #AgChat #food,32567168033886208,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567168033886208,,agchick,2011-02-01 22:33:12
588,,I just realized Myq Kaplan's CD is called 'Vegan Mind Meld' - Brooklyn Vegan: Brooklyn VeganI just realized Myq ... http://bit.ly/gcJgqc,32565936200351744,,,http://twitterfeed.com,,0,en,twitterfeed,0,32565936200351744,,Vandahmier,2011-02-01 22:28:18
589,,I'm watching the Oprah vegan special!,32566166798999553,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32566166798999553,,kmh2006,2011-02-01 22:29:13
590,23896029,@The_Royce: Even I can't do that!&gt;It is RT @IamRodriquez: Going vegan would be boring az hell I think,32566089497972736,TheRoyceMorgan,23896029.0,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32566089497972736,,Sk88queen,2011-02-01 22:28:55
591,29338774,@Jen_DeLucy  I am heavy so I am going to look into a Vegan  life style. I go off meat at times but fill with junk not veggies.,32566332662743040,Jen_DeLucy,29338774.0,http://twitter.com,32562205165625344,0,en,Twitter Web Client,0,32566332662743040,3.2562205165625344e+16,MaureenCatlow,2011-02-01 22:29:53
592,127441043,@MTeel14 dougie my girl is a vegan she dont cook meat!! N I'm home alone!! Notice there no space on the plate! Healthy but hearty lol,32567099700285440,MTeel14,127441043.0,http://twitter.com/download/iphone,32566683507884032,0,en,Twitter for iPhone,0,32567099700285440,3.256668350788403e+16,darnellru53,2011-02-01 22:32:56
593,,Eating a vegan chocolate chip scone at Whole Foods. A personal fave.,32566814902849536,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32566814902849536,,Reedu,2011-02-01 22:31:48
594,,I just realized Myq Kaplan's CD is called 'Vegan Mind Meld'  http://bit.ly/27nOao,32566525550403584,,,http://twitterfeed.com,,0,en,twitterfeed,0,32566525550403584,,JaniceChase,2011-02-01 22:30:39
595,,RT @michaelpollan: I'm on Oprah today with a vegan and a slaughterhouse plant manager.  http://p2.to/17j9,32566742328811520,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,170,32566742328811520,,nettak,2011-02-01 22:31:31
596,,I could go Vegan and not mind. But I would have to cook my own food. #lazy,32567050668871680,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32567050668871680,,MadisonA_Martin,2011-02-01 22:32:44
597,34037835,@mthopf don't u think eating vegan would be hella expensive?,32565932601643008,mthopf,34037835.0,http://blackberry.com/twitter,32564494165082112,0,en,Twitter for BlackBerry®,0,32565932601643008,3.256449416508211e+16,Nini_Jo,2011-02-01 22:28:18
598,18524353,@blacktating A woman wants to go vegan while nursing. Does this affect her supply in any way? (please say no rofl),32566734519009280,ElitatheLibra,18524353.0,http://www.twhirl.org,,0,en,Seesmic twhirl,0,32566734519009280,,bgg2wl,2011-02-01 22:31:29
599,,RT @MiamiCheapEats: Ice cream-n-cake @GelatotruckMIA RT @maribunniecakes onboard Dolci Peccati Gelato Vegan Cupcakes http://fb.me/ShkiE2FV,32566437285462016,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,1,32566437285462016,,MARIBUNNIECAKES,2011-02-01 22:30:18
